@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:eIssn,prism:volume,prism:issueIdentifier,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,article-number,source-id,fund-acr,fund-no,fund-sponsor,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,authkeywords,prism:issn,pii,prism:pageRange
true,https://api.elsevier.com/content/abstract/scopus_id/85214123055,SCOPUS_ID:85214123055,2-s2.0-85214123055,Balancing the promise and risks of geroscience interventions,Cohen A.A.,Nature Aging,26628465,5,1,2025-01-01,January 2025,10.1038/s43587-024-00788-9,"Although the emerging field of geroscience holds great promise for identifying new approaches to improve healthspan, several risks of the current framework are underappreciated. Long time horizons, challenges in identifying causality-driven surrogate biomarkers of aging, and the potential for biological trade-offs and antagonistic effects across various timescales mean it will be hard to know when such interventions have a net benefit. We propose eight strategies to mitigate these risks going forwards.",1,NA,Journal,no,Note,100,8,8,5038,21101083188,NA,undefined,NA,0,FALSE,NA,NA,140,NA,NA,NA,4-8
true,https://api.elsevier.com/content/abstract/scopus_id/85213488739,SCOPUS_ID:85213488739,2-s2.0-85213488739,Stochastic generalized functional linear models for gene-based association analysis of binary traits in longitudinal studies,Zhang B.,Statistics and its Interface,19387997,18,2,2025-01-01,2025,10.4310/SII.241218225109,"In this paper, we develop stochastic generalized functional regression models for association analysis at gene levels to analyze binary traits with sequencing genetic data in longitudinal genetic studies. Based on the theory of stochastic processes, we construct a variance-covariance structure to model the measurement variation and correlations of an individual’s traits. Functional data analysis techniques are used to reduce high dimensionality of sequencing data and to draw useful information from the sequence data. It is shown that the proposed stochastic models control type I errors well, and have high power levels by intensive simulation studies. We test and refine the models and related software using real data sets from the Multi-Ethnic Study of Atherosclerosis (MESA). We investigate association between genes and hypertension status using the MESA data. Our research provides statistical methods and software to perform a gene-based association analysis of binary traits for sequence data in longitudinal studies.",0,NA,Journal,ar,Article,100,12,12,NA,21100206801,NHGRI,DMS-1915904,National Human Genome Research Institute,0,FALSE,NA,NA,141,Association mapping | Binary traits | Functional data analysis | Longitudinal studies | Rare variants | Sequence data | Stochastic models,19387989,NA,177-188
true,https://api.elsevier.com/content/abstract/scopus_id/85212991611,SCOPUS_ID:85212991611,2-s2.0-85212991611,Research for all: building a diverse researcher community for the All of Us Research Program,Baskir R.,Journal of the American Medical Informatics Association,1527974X,32,1,2025-01-01,1 January 2025,10.1093/jamia/ocae270,"Objectives: The NIH All of Us Research Program (All of Us) is engaging a diverse community of more than 10 000 registered researchers using a robust engagement ecosystem model. We describe strategies used to build an ecosystem that attracts and supports a diverse and inclusive researcher community to use the All of Us dataset and provide metrics on All of Us researcher usage growth. Materials and Methods: Researcher audiences and diversity categories were defined to guide a strategy. A researcher engagement strategy was codeveloped with program partners to support a researcher engagement ecosystem. An adapted ecological model guided the ecosystem to address multiple levels of influence to support All of Us data use. Statistics from the All of Us Researcher Workbench demographic survey describe trends in researchers’ and institutional use of the Workbench and publication numbers. Results: From 2022 to 2024, some 13 partner organizations and their subawardees conducted outreach, built capacity, or supported researchers and institutions in using the data. Trends indicate that Workbench registrations and use have increased over time, including among researchers underrepresented in the biomedical workforce. Data Use and Registration Agreements from minority-serving institutions also increased. Discussion: All of Us built a diverse, inclusive, and growing research community via intentional engagement with researchers and via partnerships to address systemic data access issues. Future programs will provide additional support to researchers and institutions to ameliorate All of Us data use challenges. Conclusion: The approach described helps address structural inequities in the biomedical research field to advance health equity.",1,39545358,Journal,ar,Article,100,47,47,NA,23600,NLM,3 OT2OD023205,U.S. National Library of Medicine,1,TRUE,all,All Open Access,142,biomedical research | capacity building | research personnel | stakeholder engagement | training programs,10675027,NA,38-50
true,https://api.elsevier.com/content/abstract/scopus_id/85212794702,SCOPUS_ID:85212794702,2-s2.0-85212794702,Sex and APOE ε4 allele differences in longitudinal white matter microstructure in multiple cohorts of aging and Alzheimer's disease,Peterson A.,Alzheimer's and Dementia,15525279,21,1,2025-01-01,January 2025,10.1002/alz.14343,INTRODUCTION: The effects of sex and apolipoprotein E (APOE)—Alzheimer's disease (AD) risk factors—on white matter microstructure are not well characterized. METHODS: Diffusion magnetic resonance imaging data from nine well-established longitudinal cohorts of aging were free water (FW)–corrected and harmonized. This dataset included 4741 participants (age = 73.06 ± 9.75) with 9671 imaging sessions over time. FW and FW-corrected fractional anisotropy (FAFWcorr) were used to assess differences in white matter microstructure by sex and APOE ε4 carrier status. RESULTS: Sex differences in FAFWcorr in projection tracts and APOE ε4 differences in FW limbic and occipital transcallosal tracts were most pronounced. DISCUSSION: There are prominent differences in white matter microstructure by sex and APOE ε4 carrier status. This work adds to our understanding of disparities in AD. Additional work to understand the etiology of these differences is warranted. Highlights: Sex and apolipoprotein E (APOE) ε4 carrier status relate to white matter microstructural integrity. Females generally have lower free water–corrected fractional anisotropy compared to males. APOE ε4 carriers tended to have higher free water than non-carriers.,1,39711105,Journal,ar,Article,100,45,45,e14343,3600148102,AA,U24 AG072122,Alzheimer's Association,1,TRUE,all,All Open Access,143,aging | Alzheimer's disease | sex differences | white matter disease,15525260,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85212258332,SCOPUS_ID:85212258332,2-s2.0-85212258332,Advancements in Immunity and Dementia Research: Highlights from the 2023 AAIC Advancements: Immunity Conference,Kloske C.M.,Alzheimer's and Dementia,15525279,21,1,2025-01-01,January 2025,10.1002/alz.14291,"The immune system is a key player in the onset and progression of neurodegenerative disorders. While brain resident immune cell-mediated neuroinflammation and peripheral immune cell (eg, T cell) infiltration into the brain have been shown to significantly contribute to Alzheimer's disease (AD) pathology, the nature and extent of immune responses in the brain in the context of AD and related dementias (ADRD) remain unclear. Furthermore, the roles of the peripheral immune system in driving ADRD pathology remain incompletely elucidated. In March of 2023, the Alzheimer's Association convened the Alzheimer's Association International Conference (AAIC), Advancements: Immunity, to discuss the roles of the immune system in ADRD. A wide range of topics were discussed, such as animal models that replicate human pathology, immune-related biomarkers and clinical trials, and lessons from other fields describing immune responses in neurodegeneration. This manuscript presents highlights from the conference and outlines avenues for future research on the roles of immunity in neurodegenerative disorders. Highlights: The immune system plays a central role in the pathogenesis of Alzheimer's disease. The immune system exerts numerous effects throughout the brain on amyloid-beta, tau, and other pathways. The 2023 AAIC, Advancements: Immunity, encouraged discussions and collaborations on understanding the role of the immune system.",1,39692624,Journal,re,Review,100,42,42,e14291,3600148102,AA,1F30AG079504‐01,Alzheimer's Association,1,TRUE,all,All Open Access,144,Alzheimer's disease | immunity | inflammation | microglia | therapeutics,15525260,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85211372698,SCOPUS_ID:85211372698,2-s2.0-85211372698,The menopausal transition and multiple physiologic measures of early brain health in the Coronary Artery Risk Development in Young Adults study,Tahir M.J.,Menopause,15300374,32,1,2025-01-01,1 January 2025,10.1097/GME.0000000000002450,"Objective: This study proposed to investigate the cross-sectional and longitudinal associations of menopausal status with physiologic brain magnetic resonance imaging measures. Methods: The sample included women from the Coronary Artery Risk Development in Young Adults study who self-reported their reproductive histories and participated in the brain magnetic resonance imaging substudies at the year 25 (n = 292) and year 30 (n = 258) follow-up examinations. Menopausal status was classified based on natural menstrual cycle regularity/cessation at both time points. Gray matter cerebrovascular reactivity (CVR) was calculated as mean percent change in blood oxygen level–dependent signals in activated voxels following a breath-hold challenge. Gray matter cerebral blood flow (CBF) was assessed using pseudo-continuous arterial spin labeling. Linear regression models were used to examine cross-sectional and longitudinal associations of menopausal status with gray matter CVR and CBF after adjustment for potential age-related covariates. Results: Women were mean age 50 years at year 25; 37% were Black; and 46% were postmenopausal. Relative to premenopause or perimenopause, postmenopause was associated with lower gray matter CVR at year 30 cross-sectionally (1.86% vs 1.69%, P = 0.03, respectively) and longitudinally for women who were postmenopausal at both time points (−0.32% [95% CI, −0.63% to −0.02%]) after covariate adjustment. Mean CVR values were also lower for these women when compared with women who remained premenopausal or perimenopausal (1.71% compared with 2.04%, respectively). Menopausal status was unrelated to either concurrent or longitudinal gray matter CBF. Conclusions: These findings suggest that the ability of vessels to adapt in response to hypercapnia may be impaired during menopause, even within a relatively short time window.",0,39626180,Journal,ar,Article,100,10,10,NA,27666,NHLBI,AG0005,"National Heart, Lung, and Blood Institute",0,FALSE,NA,NA,145,Aging | Brain | Cerebral blood flow | Cerebrovascular reactivity | Magnetic resonance imaging | Menopause transition,10723714,NA,45-53
true,https://api.elsevier.com/content/abstract/scopus_id/85210477382,SCOPUS_ID:85210477382,2-s2.0-85210477382,"Sex differences in the trajectories of plasma biomarkers, brain atrophy, and cognitive decline relative to amyloid onset",Joynes C.M.,Alzheimer's and Dementia,15525279,21,1,2025-01-01,January 2025,10.1002/alz.14405,"INTRODUCTION: The factors that influence the progression of Alzheimer's disease (AD) after individuals become amyloid-positive are poorly understood. This study examines how sex influences the longitudinal trajectories of plasma AD and neurodegenerative biomarkers in the years following a person's estimated onset of amyloid-β. METHODS: Linear mixed-effects modeling investigated overall and sex-specific longitudinal trajectories of plasma biomarkers, brain volumes, and cognition relative to the estimated age of amyloid onset in a cohort of 78 amyloid-positive Baltimore Longitudinal Study of Aging (BLSA) participants (n = 45 male; follow-up time: 6.8 years [SD 3.31]). Amyloid status was ascertained with 11C-Pittsburgh compound B (PiB) PET imaging. RESULTS: After amyloid onset, men displayed steeper increases in pTau181, pTau231, and neurofilament light (NfL) compared to women. In this same period, men demonstrated steeper declines in brain volume and cognitive performance. DISCUSSION: These findings suggest that sex influences the trajectory of AD pathology, neuronal injury, and symptom progression after individuals become amyloid-positive. Highlights: Steeper rates of increase in pTau and GFAP among amyloid-positive individuals. After amyloid onset, steeper increases in pTau and NfL concentrations in men than in women. Steeper declines in brain volume and cognition in men corroborate biomarker results.",0,39609257,Journal,ar,Article,100,13,13,e14405,3600148102,AA,AG000349‐01,Alzheimer's Association,1,TRUE,all,All Open Access,146,Alzheimer's disease | brain volume loss | cognitive decline | longitudinal study | plasma biomarkers | sex differences,15525260,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85209242457,SCOPUS_ID:85209242457,2-s2.0-85209242457,Cross-sectional analysis of speed-up mechanism in normal gait among healthy older adults with and without falls – Results from the Baltimore Longitudinal Study of Aging,Ko S.u.,Gait and Posture,18792219,115,NA,2025-01-01,January 2025,10.1016/j.gaitpost.2024.11.004,"Background: Falls in older adults increase the risk of mobility loss. Proper understanding of gait mechanisms related to falls may provide novel solutions for maintaining mobility in older adults. Research question: Identify fall-related gait patterns through analyzing alterations in gait parameters to walk faster than usual pace in older adults. Methods: A Total of 519 participants (mean age = 73.12 years; 51.05 % female), including non-fallers (n = 396) and fallers (n = 123), aged 60–96 years were assessed in the Baltimore Longitudinal Study of Aging. Participants completed gait assessments at both usual and fast paces. Range of motions (ROM) for the hip, knee, and ankle joint in the sagittal plane and hip abductor ROM during normal and fast pace gait were measured by 3D motion capture system (Vicon 612). For all gait variables, percentage-changes (PC; (((fast-walking_parameter – usual-walking_parameter) /usual-walking_parameter)*100)) was calculated. Associations of PC for gait speed and PC for other gait parameters were compared between fallers and non-fallers. Results: Compared to non-fallers, fallers walked with shorter stride, elongated double support time and shorter knee ROM in the faster pace walk (p = 0.044, p = 0.019, and p = 0.036, respectively). PCs of all gait related variables were significantly associated with PC of gait speed in non-fallers (ps < 0.005), while in the fallers, only PC for stride length, cadence, and hip ROM were associated with PC for gait speed (ps < 0.001). Significance: Among non-fallers related PC for gait speed was associated with PC across gait parameters suggesting the use of similar biomechanical approaches in usual and fast gait. Compared to non-fallers, fallers demonstrated different mechanisms of transition from usual to fast gait. Evaluating speed-up strategies could provide insight into subtle yet important gait modifications in apparently well-functioning older adults that would help identify individuals at high risk of falling.",0,39566360,Journal,ar,Article,100,4,4,NA,28025,NIH,undefined,National Institutes of Health,0,FALSE,NA,NA,147,BLSA gait lab | Falls | Speed-up strategies,09666362,S096663622400674X,82-85
true,https://api.elsevier.com/content/abstract/scopus_id/85208216824,SCOPUS_ID:85208216824,2-s2.0-85208216824,Identification of epidermal growth factor-containing fibulin-like extracellular matrix protein 1-derived amyloid deposition in a rhesus macaque,Starost M.F.,Amyloid,17442818,32,1,2025-01-01,2025,10.1080/13506129.2024.2421434,NA,0,39470220,Journal,le,Letter,100,6,6,NA,19134,NIA,23H02380,National Institute on Aging,0,FALSE,NA,NA,148,NA,13506129,NA,84-86
true,https://api.elsevier.com/content/abstract/scopus_id/85208027550,SCOPUS_ID:85208027550,2-s2.0-85208027550,Advancing Parkinson's Disease Research in Africa: A Strategic Training Framework of the Global Parkinson's Genetics Program,Step K.,Movement Disorders,15318257,40,1,2025-01-01,January 2025,10.1002/mds.30051,NA,1,39482233,Journal,ar,Article,100,13,13,NA,17407,SAMRC,ASAP‐GP2,South African Medical Research Council,1,TRUE,all,All Open Access,149,Africa | capacity building | genetics | Parkinson's disease | research infrastructure,08853185,NA,51-56
true,https://api.elsevier.com/content/abstract/scopus_id/85206810181,SCOPUS_ID:85206810181,2-s2.0-85206810181,Two weeks of exercise alters neuronal extracellular vesicle insulin signaling proteins and pro-BDNF in older adults with prediabetes,Malin S.K.,Aging Cell,14749726,24,1,2025-01-01,January 2025,10.1111/acel.14369,"Adults with prediabetes are at risk for Alzheimer's Disease and Related Dementia (ADRD). While exercise may lower ADRD risk, the exact mechanism is unclear. We tested the hypothesis that short-term exercise would raise neuronal insulin signaling and pro-BDNF in neuronal extracellular vesicles (nEVs) in prediabetes. Twenty-one older adults (18F, 60.0 ± 8.6 yrs.; BMI: 33.5 ± 1.1 kg/m2) with prediabetes (ADA criteria; 75 g OGTT) were randomized to 12 supervised work-matched continuous (n = 13, 70% HRpeak) or interval (n = 8, 90% HRpeak and 50% HRpeak for 3 min each) sessions over 2-wks for 60 min/d. Aerobic fitness (VO2peak) and body weight were assessed. After an overnight fast, whole-body glucose tolerance (total area under the curve, tAUC) and insulin sensitivity (SIis) were determined from a 120 min 75 g OGTT. nEVs were acquired from 0 and 60 min time-points of the OGTT, and levels of insulin signaling proteins (i.e., p-IRS-1, total−/p-Akt, pERK1/2, pJNK1/2, and pp38) and pro-BNDF were measured. OGTT stimulatory effects were calculated from protein differences (i.e., OGTT 60-0 min). Adults were collapsed into a single group as exercise intensity did not affect nEV outcomes. Exercise raised VO2peak (+1.4 ± 2.0 mL/kg/min, p = 0.008) and insulin sensitivity (p = 0.01) as well as decreased weight (−0.4 ± 0.9 kg, p = 0.04) and whole-body glucose tAUC120min (p = 0.02). Training lowered 0-min pro-BDNF (704.1 ± 1019.0 vs. 414.5 ± 533.5, p = 0.04) and increased OGTT-stimulated tAkt (−51.8 ± 147.2 vs. 95 ± 204.5 a.u., p = 0.01), which was paralleled by reduced pAkt/tAkt at 60 min of the OGTT (1.3 ± 0.2 vs. 1.2 ± 0.1 a.u., p = 0.04). Thus, 2 weeks of exercise altered neuronal insulin signaling responses to glucose ingestion and lowered pro-BNDF among adults with prediabetes, thereby potentially lowering ADRD risk.",0,39421964,Journal,ar,Article,100,6,6,e14369,18391,NIA,RO1‐HL130296,National Institute on Aging,1,TRUE,all,All Open Access,150,aging | glucose tolerance | insulin sensitivity | obesity | physical activity | type 2 diabetes,14749718,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/85205772668,SCOPUS_ID:85205772668,2-s2.0-85205772668,Target Trial Emulation Using Cohort Studies: Estimating the Effect of Antihypertensive Medication Initiation on Incident Dementia,Bennett E.E.,Epidemiology,15315487,36,1,2025-01-01,1 January 2025,10.1097/EDE.0000000000001802,"Background: Observational studies link high midlife systolic blood pressure to increased dementia risk. However, the synthesis of evidence from randomized controlled trials has not definitively demonstrated that antihypertensive medication use reduces dementia risk. Here, we emulate target trials of antihypertensive medication initiation on incident dementia using three cohort studies, with attention to potential violations of necessary assumptions. Methods: We emulated trials of antihypertensive medication initiation on incident dementia using data from the Atherosclerosis Risk in Communities study, Cardiovascular Health Study, and Health and Retirement Study. We used data-driven methods to restrict participants to initiators and noninitiators with overlap in propensity scores and positive control outcomes to look for violations of positivity and exchangeability assumptions. Results: Analyses were limited by the small number of cohort participants who met eligibility criteria. Associations between antihypertensive medication initiation and incident dementia were inconsistent and imprecise (Atherosclerosis Risk in Communities: HR = 0.30 [0.05, 1.93]; Cardiovascular Health Study: HR = 0.66 [0.27, 1.64]; Health and Retirement Study: HR = 1.09 [0.75, 1.59]). More stringent propensity score restrictions had little effect on findings. Sensitivity analyses using a positive control outcome unexpectedly suggested antihypertensive medication initiation increased the risk of coronary heart disease in all three samples. Conclusions: Positive control outcome analyses suggested substantial residual confounding in effect estimates from our target trials, precluding conclusions about the impact of antihypertensive medication initiation on dementia risk through target trial emulation. Formalized processes for identifying violations of necessary assumptions will strengthen confidence in target trial emulation and avoid inappropriate confidence in emulated trial results.",0,39352756,Journal,ar,Article,100,15,15,NA,20717,DOD,R01AG20098,U.S. Department of Defense,0,FALSE,NA,NA,151,Dementia | Positive control | Propensity score | Target trial emulation,10443983,NA,48-59
true,https://api.elsevier.com/content/abstract/scopus_id/85205043284,SCOPUS_ID:85205043284,2-s2.0-85205043284,Pet Attachment and Maintenance of Physical and Cognitive Function in Community-Residing Older Adults: Evidence From the Baltimore Longitudinal Study of Aging (BLSA),Friedmann E.,Anthrozoos,17530377,38,1,2025-01-01,2025,10.1080/08927936.2024.2395125,"Pet ownership is associated with reduced deterioration in physical and cognitive function as older adults age. To date, little research focuses on whether the degree of attachment to the pet is related to the rate of deterioration in these functions. We examined the relationship of pet, dog, and cat attachment to changes in physical and cognitive function among 214 pet-owning, generally healthy, community-dwelling adults aged 50–100 years (M = 68.0, SD = 7.8) from the Baltimore Longitudinal Study of Aging (BLSA). Pet attachment was assessed using the pet ownership module administered during a regularly scheduled BLSA visit. Physical and cognitive assessments were administered every 1–4 years over 1–13 years (M = 7.5, SD = 3.6), including 400-meter walk time, usual and rapid-gait speed, Health ABC Physical Performance Battery, SF-12 Physical Component Score, California Verbal Learning (Immediate, Short, Long recall), Benton Visual Retention, Trail-Making (Trails A, B, B-A), Digit Span, Boston Naming (Naming), and Digit Symbol Substitution (Digit Symbol) Tests. In linear mixed models, controlling for age and comorbidities, greater pet attachment was associated with slower deterioration in physical performance (p = 0.009), usual-gait speed (p < 0.001), rapid-gait speed (p = 0.002), and executive function (Trails B: p = 0.005 and Trails B-A: p < 0.001), and faster deterioration in long-term recall (p < 0.001). Among dog owners (n = 121), a higher attachment was associated with slower deterioration in attention (Trails A: p = 0.046) and faster deterioration in short- (p = 0.025) and long-term (p = 0.019) recall. Among cat owners (n = 100), higher attachment was associated with a slower decline in physical wellbeing (p = 0.035). We provide important longitudinal evidence that pet attachment is differentially associated with the rate of decline in function older adults experience as they age and that attachment to different types of pets may have a different relationship to rates of decline. Potential explanations for these differences are proposed.",0,NA,Journal,ar,Article,100,8,8,NA,24606,NIH,55091,National Institutes of Health,1,TRUE,all,All Open Access,152,Aging | executive function | gait speed | human–animal interaction | memory | pet bonding,08927936,NA,153-169
true,https://api.elsevier.com/content/abstract/scopus_id/85204422737,SCOPUS_ID:85204422737,2-s2.0-85204422737,Microglial and neuronal fates following inhibition of CSF-1R in synucleinopathy mouse model,Iba M.,"Brain, Behavior, and Immunity",10902139,123,NA,2025-01-01,January 2025,10.1016/j.bbi.2024.09.016,"Synucleinopathies are age-related neurological disorders characterized by the abnormal accumulation of α-synuclein (α-syn) in neuronal and non-neuronal cells. It has been proposed that microglial cells play an important role in synucleinopathy neuroinflammation, as well as homeostatically, such as in the clearance of α-syn aggregates in the brain. Here, we examined the effects of microglia on the pathogenesis of synucleinopathies by cell depletion in a mouse model of synucleinopathies. For this purpose, we treated non-transgenic (Non-tg) and α-synuclein transgenic (α-syn-tg) mice with pexidartinib (PLX3397), a tyrosine kinase inhibitor of colony-stimulating factor 1 receptor (CSF-1R). Neuropathological and immunoblot analysis confirmed that Iba-1 immunoreactive microglial cells were decreased by 95% following PLX3397 treatment in Non-tg and α-syn-tg mice. The level of total α-syn in the Triton X-insoluble fraction of brain homogenate was significantly decreased by microglial depletion in the α-syn-tg mice, while the level of Triton X-soluble human α-syn was not affected. Furthermore, the number of p-α-syn immunoreactive inclusions was reduced in α-syn-tg mice treated with PLX3397. Microglial depletion also ameliorated neuronal and synaptic degeneration in α-syn-tg mice, thereby resulted partially improving the motor behavioral deficit in α-syn-tg mice. Moreover, we demonstrated that microglia that survived post-PLX3397 treatment (PLX-resistant microglia) have lower expressions of CSF-1R, and microglial transcriptome analysis further elucidated that PLX-resistant microglia have unique morphology and transcriptomic signatures relative to vehicle-treated microglia of both genotypes; these include differences in definitive microglial functions such as their immune response, cell mobility, cell–cell communications, and regulation of neural homeostasis. Therefore, we suggest that microglia play a critical role in the pathogenesis of synucleinopathies, and that modulation of microglial status might be an effective therapeutic strategy for synucleinopathies.",1,39284516,Journal,ar,Article,100,9,9,NA,20695,NIMH,PC190482,National Institute of Mental Health,1,TRUE,all,All Open Access,153,NA,08891591,S0889159124006196,254-269
true,https://api.elsevier.com/content/abstract/scopus_id/85203537704,SCOPUS_ID:85203537704,2-s2.0-85203537704,Vascular density normative data of radial peripapillary capillary plexus in healthy Caucasian subjects,Serra R.,Graefe's Archive for Clinical and Experimental Ophthalmology,1435702X,263,1,2025-01-01,January 2025,10.1007/s00417-024-06623-6,"Purpose: To establish a normative database for vascular density (VD) of radial peripapillary capillary plexus (RPC) in healthy Caucasian subjects. Methods: 633 healthy Caucasian subjects underwent a complete ophthalmological examination, including slit-lamp biomicroscopy, best corrected visual acuity measurement with Early Treatment Diabetic Retinopathy Study charts, intraocular pressure measurement, fundus examination, and macular and optic nerve head (ONH) structural optical coherence tomography (OCT). En-face 4.5 × 4.5 mm OCT angiography scans of the RPC plexus were recorded and VD values, automatically provided by the AngioAnalytics™ software, noted. We statistically estimated the impact of age and gender on RPC VD values using a linear mixed model. Results: 560 subjects fully met inclusion criteria and, according to age, were stratified into 5 groups: 18–50 years (77), 51–60 years (160), 61–70 years (110), 71–80 years (132), and ≥ 81 years (81). Overall, mean RPC VD of the whole en-face image was 53.03 ± 4.27%. Age was significantly related to RPC VD values of whole en-face image (r = -0.454; p < 0.0001), which decreased with aging. The linear mixed model disclosed that age has a statistically significant effect on RPC VD values in whole en-face image (p = 0.0006). As age increases, RPC VD values decrease by 0.12 per year. Conversely, no significant gender-related differences were found in terms of RPC VD values of whole en-face image and each parapapillary quadrant analyzing all age group. Conclusions: Results show that RPC VD values in healthy Caucasian subjects decrease with aging. These data may be used to create a reference normative database useful for clinical use. Key messages: What is known Radial peripapillary capillary (RPC) plexus, consisting of long parallel capillaries with rare bifurcations and anastomosis and extending straight along the course of the retinal nerve fiber layer to the posterior pole, may be affected early in some optic nerve head (ONH) and retinal diseases. What is new This study reports RPC vascular density (VD) values, automatically measured on optical coherence tomography angiography, in healthy Caucasian subjects, demonstrating that age is negatively related to RPC VD values. Results show that RPC VD values in healthy Caucasian subjects decrease with aging. These data may be used to create a reference normative database useful for clinical use.",0,39212801,Journal,ar,Article,100,11,11,NA,13904,NIH,N01‐AG‐1‐2109,National Institutes of Health,1,TRUE,all,All Open Access,154,Caucasian population | Healthy subjects | Optical coherence tomography angiography | Radial peripapillary capillary plexus | Vascular density,0721832X,NA,97-103
true,https://api.elsevier.com/content/abstract/scopus_id/85200684618,SCOPUS_ID:85200684618,2-s2.0-85200684618,White matter hyperintensity shape is related to long-term progression of cerebrovascular disease in community-dwelling older adults,Kuhn-Keller J.A.,Journal of Cerebral Blood Flow and Metabolism,15597016,45,1,2025-01-01,January 2025,10.1177/0271678X241270538,"White matter hyperintensity (WMH) shape is associated with long-term dementia risk in community-dwelling older adults, however, the underlying structural correlates of this association are unknown. We therefore aimed to investigate the association between baseline WMH shape and cerebrovascular disease progression over time in community-dwelling older adults. The association of WMH shape and cerebrovascular disease markers was investigated using linear and logistic regression models in the Age, Gene/Environment Susceptibility-Reykjavik (AGES) study (n = 2297; average time to follow-up: 5.2 years). A more irregular shape of periventricular/confluent WMH at baseline was associated with a larger increase in WMH volume, and with occurrence of new subcortical infarcts, new microbleeds, new enlarged perivascular spaces, and new cerebellar infarcts at the 5.2-year follow-up (all p < 0.05). Furthermore, less elongated and more irregularly shaped deep WMHs were associated with a larger increase in WMH volume, and new cortical infarcts at follow-up (p < 0.05). A less elongated shape of deep WMH was associated with new microbleeds at follow-up (p < 0.05). Our findings show that WMH shape may be indicative of the type of cerebrovascular disease marker progression. This underlines the significance of WMH shape to aid in the assessment of cerebrovascular disease progression.",0,39113409,Journal,ar,Article,100,7,7,NA,16667,NIA,N01-AG-1-2100,National Institute on Aging,1,TRUE,all,All Open Access,155,Cerebral small vessel disease | cerebrovascular disease | magnetic resonance imaging | vascular cognitive impairment | white matter hyperintensities,0271678X,NA,187-195
true,https://api.elsevier.com/content/abstract/scopus_id/85197732139,SCOPUS_ID:85197732139,2-s2.0-85197732139,Marcinek and Ferrucci response to Lanza et al.,Marcinek D.J.,Journal of Physiology,14697793,603,1,2025-01-01,1 January 2025,10.1113/JP286696,NA,1,38970772,Journal,ar,Article,100,2,2,NA,23478,NIH,R01 AG059416,National Institutes of Health,0,FALSE,NA,NA,156,ageing | mitochondria | mobility | muscle energetics,00223751,NA,25
true,https://api.elsevier.com/content/abstract/scopus_id/85197683862,SCOPUS_ID:85197683862,2-s2.0-85197683862,Reduced oxidative capacity of skeletal muscle mitochondria IS a fundamental consequence of adult ageing,Marcinek D.J.,Journal of Physiology,14697793,603,1,2025-01-01,1 January 2025,10.1113/JP285040,NA,3,38970753,Journal,ar,Article,100,2,2,NA,23478,NIH,UL1 0TR001420,National Institutes of Health,0,FALSE,NA,NA,157,ageing | magnetic resonance | mitochondria | sarcopenia | skeletal muscle,00223751,NA,17-20
true,https://api.elsevier.com/content/abstract/scopus_id/105004731357,SCOPUS_ID:105004731357,2-s2.0-105004731357,Computational Evaluation of Phytocompounds From Selective Medicinal Plants as Potential Antidiabetic Agents,Kumar V.,Chemistry and Biodiversity,16121880,NA,NA,2025-01-01,2025,10.1002/cbdv.202403368,"The distinguishing characteristic of diabetes mellitus (DM), chronic hyperglycemia emphasizes the need for safer, more efficient antidiabetic treatments. This study employs computational approaches to explore the therapeutic potential of phytochemicals from medicinal plants as antidiabetic drugs. Molecular docking against phosphorylated insulin receptor (IR) tyrosine kinase and human dipeptidyl peptidase IV (DPP-IV) identified eriodictyol (−7.13 kcal/mol) and petunidin (−6.61 kcal/mol) as potent inhibitors. Molecular dynamics simulations confirmed the structural stability of these complexes, with root mean square deviation values stabilizing within 2.8–4.5 Å. Binding free energy calculations using Molecular Mechanics Generalized Born Surface Area evealed strong binding affinities of eriodictyol-IR (ΔGbinding = −44.63 ± 4.05 kcal/mol), and petunidin-DPP-IV complex (ΔGbinding = −49.86 ± 6.13 kcal/mol). Additionally, pharmacokinetic assessments showed that these compounds adhered to Lipinski's rule, with no significant hepatotoxicity or cytotoxicity. These findings underscore the potential of these phytocompounds as antidiabetic candidates, warranting further in vitro and in vivo investigations.",0,40273195,Journal,ar,Article,100,7,7,NA,130069,NA,undefined,NA,0,FALSE,NA,NA,158,ADME/Tox | in silico | medicinal plants | molecular dynamics (MD) simulations,16121872,NA,NA
