@_fa,affiliation-url,afid,affilname,affiliation-city,affiliation-country,entry_number
true,https://api.elsevier.com/content/affiliation/affiliation_id/118591855,118591855,USL Centro Firenze,Florence,Italy,176
true,https://api.elsevier.com/content/affiliation/affiliation_id/105266303,105266303,National Health and Environmental Effects Research Laboratory,Chapel Hill,United States,176
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,177
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006433,60006433,Johns Hopkins Medicine,Baltimore,United States,177
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006183,60006183,Johns Hopkins Bloomberg School of Public Health,Baltimore,United States,177
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,177
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,178
true,https://api.elsevier.com/content/affiliation/affiliation_id/118431800,118431800,Data Tecnica International,Glen Echo,United States,178
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021519,60021519,University of Miami Leonard M. Miller School of Medicine,Miami,United States,179
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,179
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031970,60031970,UCSF School of Medicine,San Francisco,United States,180
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023691,60023691,"University of California, San Francisco",San Francisco,United States,180
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,180
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015891,60015891,Wilmer Eye Institute,Baltimore,United States,180
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006183,60006183,Johns Hopkins Bloomberg School of Public Health,Baltimore,United States,180
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003742,60003742,University of Pittsburgh Graduate School of Public Health,Pittsburgh,United States,180
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,180
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032499,60032499,Harvard T.H. Chan School of Public Health,Boston,United States,181
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030840,60030840,Københavns Universitet,Copenhagen,Denmark,181
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,181
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001361,60001361,University of Pittsburgh School of Medicine,Pittsburgh,United States,181
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,182
true,https://api.elsevier.com/content/affiliation/affiliation_id/60105861,60105861,Baltimore VA Medical Center,Baltimore,United States,183
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024997,60024997,"University of Maryland, Baltimore County (UMBC)",Baltimore,United States,183
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023004,60023004,University of Delaware,Newark,United States,183
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019029,60019029,Christiana Care Health System,Wilmington,United States,183
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,183
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071127,60071127,Icelandic Heart Association,Kopavogur,Iceland,184
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071113,60071113,Haskoli Islands,Reykjavik,Iceland,184
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071112,60071112,Icelandic Cancer Registry,Reykjavik,Iceland,184
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071111,60071111,Icelandic Cancer Society,Reykjavik,Iceland,184
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032499,60032499,Harvard T.H. Chan School of Public Health,Boston,United States,184
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,184
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016782,60016782,Brigham and Women's Hospital,Boston,United States,184
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012311,60012311,Karolinska Institutet,Stockholm,Sweden,184
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000305,60000305,Case Western Reserve University,Cleveland,United States,184
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020468,60020468,National Institute on Drug Abuse (NIDA),Bethesda,United States,185
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,185
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010037,60010037,National Health Research Institutes Taiwan,Zhunan,Taiwan,185
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005101,60005101,Fu Jen Catholic University,New Taipei City,Taiwan,185
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029929,60029929,Massachusetts General Hospital,Boston,United States,186
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,186
true,https://api.elsevier.com/content/affiliation/affiliation_id/60070161,60070161,HagaZiekenhuis,The Hague,Netherlands,187
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,187
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015618,60015618,Leids Universitair Medisch Centrum,Leiden,Netherlands,187
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007895,60007895,Maastricht Universitair Medisch Centrum+,Maastricht,Netherlands,187
true,https://api.elsevier.com/content/affiliation/affiliation_id/101379786,101379786,Laboratory for Clinical and Experimental Image Processing,Rotterdam,Netherlands,187
true,https://api.elsevier.com/content/affiliation/affiliation_id/60122541,60122541,Dell Medical School,Austin,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60105922,60105922,Memphis VA Medical Center,Memphis,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032838,60032838,Stanford University School of Medicine,Stanford,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031437,60031437,Wake Forest University School of Medicine,Winston Salem,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027086,60027086,The University of Alabama at Birmingham,Birmingham,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026209,60026209,"Genentech, Inc",San Francisco,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024978,60024978,University of Utah School of Medicine,Salt Lake City,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021134,60021134,Tulane University School of Public Health and Tropical Medicine,New Orleans,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013794,60013794,University of Mississippi School of Medicine,Jackson,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013780,60013780,National Institute of Neurological Disorders and Stroke,Bethesda,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008438,60008438,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Bethesda,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006404,60006404,CASE School of Medicine,Cleveland,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006297,60006297,University of Pennsylvania,Philadelphia,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60005281,60005281,"National Heart, Lung, and Blood Institute (NHLBI)",Bethesda,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003856,60003856,UAB Department of Medicine,Birmingham,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002194,60002194,University of Tennessee Health Science Center,Memphis,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001344,60001344,Tufts Medical Center,Boston,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000305,60000305,Case Western Reserve University,Cleveland,United States,188
true,https://api.elsevier.com/content/affiliation/affiliation_id/60108488,60108488,Université de Montpellier,Montpellier,France,189
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,189
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010337,60010337,The Institute of Cancer Research,London,United Kingdom,189
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003185,60003185,Academy of Athens,Athens,Greece,189
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001633,60001633,MRC Weatherall Institute of Molecular Medicine,Oxford,United Kingdom,189
true,https://api.elsevier.com/content/affiliation/affiliation_id/60000368,60000368,MRC Mitochondrial Biology Unit,Cambridge,United Kingdom,189
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020468,60020468,National Institute on Drug Abuse (NIDA),Bethesda,United States,190
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,190
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012957,60012957,University of Maryland School of Medicine,Baltimore,United States,190
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002396,60002396,Georgetown University School of Medicine,"Washington, D.C.",United States,190
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,190
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,191
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014693,60014693,Loyola University Maryland,Baltimore,United States,191
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,191
true,https://api.elsevier.com/content/affiliation/affiliation_id/60110772,60110772,Western Norway University of Applied Sciences,Bergen,Norway,192
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071143,60071143,Háskólinn á Akureyri,Akureyri,Iceland,192
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071132,60071132,Landspitali - The National University Hospital of Iceland,Reykjavik,Iceland,192
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071127,60071127,Icelandic Heart Association,Kopavogur,Iceland,192
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071113,60071113,Haskoli Islands,Reykjavik,Iceland,192
true,https://api.elsevier.com/content/affiliation/affiliation_id/60070744,60070744,CARIM School for Cardiovascular Disease,Maastricht,Netherlands,192
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025315,60025315,Rollins School of Public Health,Atlanta,United States,192
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019160,60019160,Syddansk Universitet,Odense,Denmark,192
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018869,60018869,Universiteit Maastricht,Maastricht,Netherlands,192
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,192
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008438,60008438,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Bethesda,United States,192
true,https://api.elsevier.com/content/affiliation/affiliation_id/60079452,60079452,"Kalinga Institute of Industrial Technology, Bhubaneswar",Bhubaneswar,India,193
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028230,60028230,Institute of Life Sciences India,Bhubaneswar,India,193
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,193
true,https://api.elsevier.com/content/affiliation/affiliation_id/60274640,60274640,RIKEN Center for Integrative Medical Sciences,Yokohama,Japan,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60253102,60253102,Novo Nordisk Foundation Center for Basic Metabolic Research,Copenhagen,Denmark,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60171138,60171138,University of Dundee School of Medicine,Dundee,United Kingdom,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60118785,60118785,Lund University Diabetes Centre,Malmo,Sweden,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60115372,60115372,Fimlab Laboratoriot Oy,Tampere,Finland,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60106629,60106629,Deutsches Zentrum für Herz-Kreislauf-Forschung e. V.,Berlin,Germany,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60106366,60106366,National University Health System,Singapore City,Singapore,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60104665,60104665,Université de Lille,Lille,France,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103673,60103673,Itä-Suomen yliopisto,Kuopio,Finland,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60099539,60099539,The Wellcome Centre for Human Genetics,Oxford,United Kingdom,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60095034,60095034,Duke-NUS Medical School,Singapore City,Singapore,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60077710,60077710,Caribbean Institute for Health Research,Kingston,Jamaica,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071127,60071127,Icelandic Heart Association,Kopavogur,Iceland,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071113,60071113,Haskoli Islands,Reykjavik,Iceland,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60071104,60071104,University of Kelaniya,Kelaniya,Sri Lanka,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60069716,60069716,National Yang-Ming University Taiwan,Taipei,Taiwan,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60068858,60068858,Tartu Ülikooli Genoomika Instituut,Tartu,Estonia,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60033125,60033125,University of Leicester,Leicester,United Kingdom,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032499,60032499,Harvard T.H. Chan School of Public Health,Boston,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032114,60032114,Erasmus MC,Rotterdam,Netherlands,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031437,60031437,Wake Forest University School of Medicine,Winston Salem,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031198,60031198,"A-Star, Genome Institute of Singapore",Singapore City,Singapore,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031101,60031101,University of Cambridge,Cambridge,United Kingdom,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030807,60030807,Universität Regensburg,Regensburg,Germany,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029929,60029929,Massachusetts General Hospital,Boston,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029747,60029747,University of Georgia,Athens,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60028548,60028548,University of Washington School of Medicine,Seattle,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027887,60027887,Ealing Hospital,Southall,United Kingdom,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027565,60027565,Columbia University Irving Medical Center,New York,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027512,60027512,University of Texas Health Science Center at Houston,Houston,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027272,60027272,The University of Edinburgh,Edinburgh,United Kingdom,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027086,60027086,The University of Alabama at Birmingham,Birmingham,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60026680,60026680,NUS Yong Loo Lin School of Medicine,Singapore City,Singapore,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025778,60025778,"University of Michigan, Ann Arbor",Ann Arbor,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025688,60025688,Wake Forest University Health Sciences,Winston Salem,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024285,60024285,Singapore Eye Research Institute,Singapore City,Singapore,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024007,60024007,Helmholtz Center Munich German Research Center for Environmental Health,Oberschleissheim,Germany,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022886,60022886,National Center for Global Health and Medicine,Tokyo,Japan,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022786,60022786,Universitätsmedizin Greifswald,Greifswald,Germany,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022756,60022756,Washington University School of Medicine in St. Louis,St. Louis,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60022109,60022109,Queen Mary University of London,London,United Kingdom,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021568,60021568,McGovern Medical School,Houston,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021435,60021435,Barts and The London School of Medicine and Dentistry,London,United Kingdom,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021235,60021235,Pennington Biomedical Research Center,Baton Rouge,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021062,60021062,Tunghai University,Taichung,Taiwan,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020650,60020650,University of Bristol,Bristol,United Kingdom,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018701,60018701,School of Public Health,Boston,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60018363,60018363,Università degli Studi di Trieste,Trieste,Italy,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017511,60017511,National Chung Hsing University,Taichung,Taiwan,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016782,60016782,Brigham and Women's Hospital,Boston,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016639,60016639,UNC Gillings School of Global Public Health,Chapel Hill,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016081,60016081,Harbor-UCLA Medical Center,Torrance,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015618,60015618,Leids Universitair Medisch Centrum,Leiden,Netherlands,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015150,60015150,Imperial College London,London,United Kingdom,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014598,60014598,Universidade Federal de Pelotas,Pelotas,Brazil,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013794,60013794,University of Mississippi School of Medicine,Jackson,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013369,60013369,National Human Genome Research Institute (NHGRI),Bethesda,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012981,60012981,Icahn School of Medicine at Mount Sinai,New York,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012914,60012914,MRC Human Genetics Unit,Edinburgh,United Kingdom,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012553,60012553,Medical College of Wisconsin,Milwaukee,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012311,60012311,Karolinska Institutet,Stockholm,Sweden,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60011170,60011170,Tampere University,Tampere,Finland,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010261,60010261,Washington University in St. Louis,St. Louis,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60009171,60009171,Glenfield Hospital,Leicester,United Kingdom,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60008088,60008088,Universidade de São Paulo,Sao Paulo,Brazil,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006475,60006475,Vanderbilt University School of Medicine,Nashville,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006404,60006404,CASE School of Medicine,Cleveland,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006121,60006121,Veterans General Hospital-Taichung Taiwan,Taichung,Taiwan,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006027,60006027,Universitair Medisch Centrum Groningen,Groningen,Netherlands,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60004965,60004965,National Defense Medical Center Taiwan,Taipei,Taiwan,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003742,60003742,University of Pittsburgh Graduate School of Public Health,Pittsburgh,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003545,60003545,Loyola University Chicago,Chicago,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002746,60002746,Harvard Medical School,Boston,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002634,60002634,University of Oxford Medical Sciences Division,Oxford,United Kingdom,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002441,60002441,Baylor College of Medicine,Houston,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001772,60001772,"Institut Pasteur, Paris",Paris,France,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001193,60001193,Tongji Medical College of Huazhong University of Science and Technology,Wuhan,China,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001117,60001117,Johns Hopkins University School of Medicine,Baltimore,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001001,60001001,Broad Institute,Cambridge,United States,194
true,https://api.elsevier.com/content/affiliation/affiliation_id/60282642,60282642,Siebel School of Computing and Data Science,Urbana,United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60120904,60120904,John van Geest Centre for Brain Repair,Cambridge,United Kingdom,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60120341,60120341,Institut du Cerveau et de la Moelle Épinière,Paris,France,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60113050,60113050,The Michael J. Fox Foundation for Parkinson‘s Research,New York,United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60112470,60112470,Voyager Therapeutics Inc.,Cambridge,United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60110825,60110825,Edinburgh Medical School,Edinburgh,United Kingdom,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60105037,60105037,Oslo Universitetssykehus,Oslo,Norway,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103674,60103674,Deutsches Zentrum für Neurodegenerative Erkrankungen,Bonn,Germany,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60102054,60102054,"Donders Institute for Brain, Cognition and Behaviour",Nijmegen,Netherlands,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60069103,60069103,Stavanger Universitetssjukehus,Stavanger,Norway,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031101,60031101,University of Cambridge,Cambridge,United Kingdom,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030280,60030280,Haukeland Universitetssjukehus,Bergen,Norway,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60030058,60030058,Beth Israel Deaconess Medical Center,Boston,United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60029337,60029337,Biogen Inc.,Cambridge,United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027272,60027272,The University of Edinburgh,Edinburgh,United Kingdom,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027165,60027165,University of Rochester,Rochester,United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025016,60025016,Nottingham University Hospitals NHS Trust,Nottingham,United Kingdom,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024746,60024746,University of Rochester Medical Center,Rochester,United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60024609,60024609,Indiana University-Purdue University Indianapolis,Indianapolis,United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023695,60023695,U.S. Department of Veterans Affairs,"Washington, D.C.",United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021435,60021435,Barts and The London School of Medicine and Dentistry,London,United Kingdom,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019953,60019953,UCL Queen Square Institute of Neurology,London,United Kingdom,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016782,60016782,Brigham and Women's Hospital,Boston,United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015622,60015622,Hôpital Universitaire Pitié Salpêtrière,Paris,France,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015618,60015618,Leids Universitair Medisch Centrum,Leiden,Netherlands,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60014497,60014497,Universitetet i Stavanger,Stavanger,Norway,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012831,60012831,University of Rochester School of Medicine and Dentistry,Rochester,United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60010348,60010348,Universitetet i Oslo,Oslo,Norway,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60007995,60007995,"Merck &amp; Co., Inc.",Rahway,United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006297,60006297,University of Pennsylvania,Philadelphia,United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60003711,60003711,University of Pennsylvania Perelman School of Medicine,Philadelphia,United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60002746,60002746,Harvard Medical School,Boston,United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60001422,60001422,Sorbonne Université,Paris,France,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/123165845,123165845,HIH Tuebingen,Tubingen,Germany,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/118431800,118431800,Data Tecnica International,Glen Echo,United States,195
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,196
true,https://api.elsevier.com/content/affiliation/affiliation_id/60013223,60013223,School of Public Health,Minneapolis,United States,196
true,https://api.elsevier.com/content/affiliation/affiliation_id/60006297,60006297,University of Pennsylvania,Philadelphia,United States,196
true,https://api.elsevier.com/content/affiliation/affiliation_id/60109032,60109032,HudsonAlpha Institute for Biotechnology,Huntsville,United States,197
true,https://api.elsevier.com/content/affiliation/affiliation_id/60103639,60103639,Jean Mayer USDA Human Nutrition Research Center on Aging,Boston,United States,197
true,https://api.elsevier.com/content/affiliation/affiliation_id/60083544,60083544,Azienda Sanitaria di Firenze,Florence,Italy,197
true,https://api.elsevier.com/content/affiliation/affiliation_id/60070744,60070744,CARIM School for Cardiovascular Disease,Maastricht,Netherlands,197
true,https://api.elsevier.com/content/affiliation/affiliation_id/60032114,60032114,Erasmus MC,Rotterdam,Netherlands,197
true,https://api.elsevier.com/content/affiliation/affiliation_id/60031913,60031913,Chang Gung Memorial Hospital,Taipei,Taiwan,197
true,https://api.elsevier.com/content/affiliation/affiliation_id/60027086,60027086,The University of Alabama at Birmingham,Birmingham,United States,197
true,https://api.elsevier.com/content/affiliation/affiliation_id/60025765,60025765,Turun Yliopistollinen Keskussairaala,Turku,Finland,197
true,https://api.elsevier.com/content/affiliation/affiliation_id/60023143,60023143,Tufts University,Medford,United States,197
true,https://api.elsevier.com/content/affiliation/affiliation_id/60021568,60021568,McGovern Medical School,Houston,United States,197
true,https://api.elsevier.com/content/affiliation/affiliation_id/60020351,60020351,Chang Gung University,Taoyuan,Taiwan,197
true,https://api.elsevier.com/content/affiliation/affiliation_id/60019816,60019816,Universiteit Leiden,Leiden,Netherlands,197
true,https://api.elsevier.com/content/affiliation/affiliation_id/60017252,60017252,National Institute on Aging (NIA),Bethesda,United States,197
true,https://api.elsevier.com/content/affiliation/affiliation_id/60016639,60016639,UNC Gillings School of Global Public Health,Chapel Hill,United States,197
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015618,60015618,Leids Universitair Medisch Centrum,Leiden,Netherlands,197
true,https://api.elsevier.com/content/affiliation/affiliation_id/60015481,60015481,University of Washington,Seattle,United States,197
true,https://api.elsevier.com/content/affiliation/affiliation_id/60012981,60012981,Icahn School of Medicine at Mount Sinai,New York,United States,197
